City_ID,Action_Name,Action_ID,Start Date (Date),End Date (Date),Costs (Number),Scope (String),Measure (Label),Short Description (Text)
San Diego,TransNet Smart Growth Initiatives,A1022,2008/01,Ongoing,200,City-wide,Sustainable Land Management (Avoidance of Urban Sprawl),Regional program supporting transit-oriented development smart growth corridors and compact urban form to reduce vehicle miles traveled.
San Diego,Environmental Mitigation Program,A1023,2008/01,Ongoing,120,City-wide,Green Infrastructure (Carbon Sinks),TransNet funded program acquiring and restoring over 9215 acres across 40 sites for habitat preservation and carbon sequestration supporting regional biodiversity.
Guadalajara,MiBici Bike Share System,A1024,2014/12,Ongoing,15,City-wide,Alternative Drive Systems and Sharing Offers,Launched public bike-sharing system with over 240 stations providing sustainable first and last mile connectivity becoming one of Latin America's largest systems.
Guadalajara,Mi Macro BRT Line 3,A1025,2017/09,2020/09,580,City-wide,Expansion of Public Local Transport,Constructed 21-kilometer bus rapid transit line with dedicated lanes modern stations and articulated buses moving 130000 passengers daily with reduced emissions.
Guadalajara,Via Recreactiva Cycling Program,A1026,2010/01,Ongoing,2,City-wide,Expansion of Bicycle Paths,Weekly car-free streets program closing major avenues every Sunday for cycling and walking promoting active transportation and building cycling culture.
Guadalajara,Historic Center Bicycle Infrastructure,A1027,2015/01,2020/12,45,Medium (District/Corridor),Expansion of Bicycle Paths,Developed 253 kilometers of exclusive bicycle lanes across metropolitan area prioritizing downtown corridors with protected infrastructure and wayfinding.
Guadalajara,Historic Center Pedestrianization,A1028,2018/01,2023/12,35,Medium (District/Corridor),Expansion of Pedestrian Paths,Transformed 2 square kilometer historic center into pedestrian priority zone with widened sidewalks plazas and reduced vehicle access improving walkability.
Guadalajara,Low Emission Zone Implementation,A1029,2023/01,2024/01,12,Medium (District/Corridor),Intelligent Traffic Control,Established Mexico's first low emission zone in historic center restricting polluting vehicles with 30 km per hour speed limits prioritizing pedestrians and cyclists.
Guadalajara,Smart Intersection Control System,A1030,2019/01,2022/12,28,City-wide,Intelligent Traffic Control,Deployed intelligent traffic signal system optimizing flow and reducing congestion at key intersections improving efficiency and reducing idling emissions.
Guadalajara,PACmetro Climate Action Plan,A1031,2020/01,Ongoing,450,City-wide,Sustainable Land Management (Avoidance of Urban Sprawl),Metropolitan climate plan steering development toward urban cores and transit corridors reducing car-dependent sprawl winning UN Global Climate Action Award.
Guadalajara,Green Industrial Parks Initiative,A1032,2018/01,Ongoing,75,City-wide,Green Infrastructure (Carbon Sinks),Partnership with industrial sector creating parks following sustainability standards including green spaces smart water usage and energy-efficient infrastructure.
Guadalajara,Metropolitan Reforestation Program,A1033,2019/01,Ongoing,18,City-wide,Green Infrastructure (Carbon Sinks),Urban tree planting and green space expansion program increasing vegetation cover reducing heat island effects and improving air quality across metropolitan area.
Guadalajara,Light Rail Line 3 Modernization,A1034,2018/01,2020/09,220,City-wide,Expansion of Public Local Transport,Upgraded existing light rail infrastructure with modern trains improved stations and increased frequency providing clean electric transit alternative to private vehicles.
Guadalajara,Sustainable Mobility Master Plan,A1035,2016/01,Ongoing,95,City-wide,Expansion of Public Local Transport,Comprehensive integrated mobility plan incorporating climate change land use and non-motorized transport promoting modal shift and reducing emissions.
Guadalajara,Transit-Oriented Development Zones,A1036,2017/01,Ongoing,140,City-wide,Sustainable Land Management (Avoidance of Urban Sprawl),Designated mixed-use development areas around transit stations increasing density near public transport reducing sprawl and vehicle dependency.
Guadalajara,Public Building Energy Retrofits,A1037,2019/01,Ongoing,32,City-wide,Energy-efficient Building Refurbishment,Retrofitted government buildings with energy-efficient systems LED lighting improved insulation and renewable energy reducing municipal operational emissions.
Milan,M4 Metro Blue Line,A1038,2015/01,2024/01,2600,City-wide,Expansion of Public Local Transport,Constructed new driverless metro line serving 24000 passengers per hour connecting eastern suburbs to city center with 21 stations shifting travelers from cars.
Milan,BikeMi Expansion Program,A1039,2008/01,2023/12,45,City-wide,Alternative Drive Systems and Sharing Offers,Expanded bike-sharing system to over 400 stations and 5000 bikes including e-bikes becoming one of Europe's largest urban bike-share networks.
Milan,Cambio Biciplan Cycle Highways,A1040,2021/11,Ongoing,250,City-wide,Expansion of Bicycle Paths,Approved metropolitan cycling plan to construct 750 kilometers of protected bike lanes by 2035 creating comprehensive segregated network exceeding Paris.
Milan,30 km/h Zone Implementation,A1041,2022/01,2024/01,15,City-wide,Intelligent Traffic Control,Established citywide 30 kilometer per hour speed limit zones reducing traffic speeds improving pedestrian and cyclist safety while decreasing emissions.
Milan,Area C Congestion Charge Zone,A1042,2012/01,Ongoing,8,Medium (District/Corridor),Intelligent Traffic Control,Implemented charging zone in city center restricting polluting vehicles reducing traffic by 30 percent and improving air quality in downtown area.
Milan,Area B Low Emission Zone,A1043,2019/02,Ongoing,12,City-wide,Intelligent Traffic Control,Established emission standards for vehicle access across entire city banning most polluting diesels accelerating reduction in nitrogen dioxide and particulate matter.
Milan,ForestaMi Tree Planting Initiative,A1044,2019/01,Ongoing,95,City-wide,Green Infrastructure (Carbon Sinks),Public-private partnership planting 3 million trees across metropolitan area by 2030 enhancing carbon sequestration urban cooling and biodiversity with 500000 planted.
Milan,Public Building Energy Retrofit Program,A1045,2020/01,Ongoing,180,City-wide,Energy-efficient Building Refurbishment,Comprehensive refurbishment of public buildings installing 60000 square meters of photovoltaic panels heat pumps and insulation reducing fossil fuel use 50 percent.
Milan,Milano Transition Fund,A1046,2021/01,Ongoing,125,City-wide,Energy-efficient Building Refurbishment,Innovative financing mechanism using energy savings from building retrofits to fund capital costs supporting property owners in deep energy efficiency improvements.
Milan,Carbon Neutral Development Areas,A1047,2022/01,Ongoing,340,Medium (District/Corridor),Sustainable Land Management (Avoidance of Urban Sprawl),Designated urban transformation zones requiring net-zero emissions by 2030 for new construction and revitalization projects considering building lifecycle and mobility.
Milan,15-Minute City Planning Framework,A1048,2020/01,Ongoing,65,City-wide,Sustainable Land Management (Avoidance of Urban Sprawl),Adopted planning principle ensuring residents can access essential services within 15 minutes by walking or cycling reducing need for motorized transport.
Milan,Elevated Bike Lane Network,A1049,2020/01,2023/12,88,Medium (District/Corridor),Expansion of Bicycle Paths,Constructed elevated and protected bicycle lanes along major corridors physically separating cyclists from traffic with concrete barriers improving safety and encouraging use.
Milan,Transit Station Area Redevelopment,A1050,2016/01,2023/12,145,Medium (District/Corridor),Expansion of Pedestrian Paths,Transformed public spaces around M4 metro stations with pedestrian areas bicycle paths and green spaces creating car-free zones at Frattini San Babila and Tricolore stations.
Milan,Electric Bus Fleet Conversion,A1051,2019/01,Ongoing,420,City-wide,Alternative Drive Systems and Sharing Offers,Converting 1200-bus municipal fleet to electric vehicles with 250 zero-emission buses operational by 2023 and complete electrification targeted for 2030.
Milan,Limited Traffic Zone Expansion,A1052,2018/01,2023/12,22,City-wide,Expansion of Pedestrian Paths,Progressively expanded pedestrian-only and restricted vehicle zones in city center creating car-free streets plazas and shared spaces prioritizing walking.
Freetown,Freetown the TreeTown Initiative,A1053,2020/01,Ongoing,28,City-wide,Green Infrastructure (Carbon Sinks),Launched community tree planting program to plant 1 million trees addressing deforestation reducing flood and landslide risk through nature-based solutions.
Freetown,Transform Freetown Climate Action Plan,A1054,2019/01,Ongoing,85,City-wide,Sustainable Land Management (Avoidance of Urban Sprawl),Three-year integrated urban development plan addressing resilience human development health and mobility with climate adaptation and mitigation at center.
Freetown,Urban Reforestation Phase Two,A1055,2022/01,Ongoing,52,City-wide,Green Infrastructure (Carbon Sinks),Scaled tree planting initiative to restore mangrove forests protect water supply and plant 3.7 million trees by 2050 preventing infrastructure damage from natural hazards.
Freetown,E-Mobility Three-Wheeler Pilot,A1056,2024/01,Ongoing,8,Pilot,Alternative Drive Systems and Sharing Offers,Introduced 15 electric three-wheelers as pilot program with 30 percent women drivers reducing gasoline consumption air pollution and supporting gender inclusion.
Freetown,Mass Transit Cable Car System,A1057,2021/01,Ongoing,145,City-wide,Expansion of Public Local Transport,Planning climate-friendly cable car transit system to serve hillside communities providing green alternative to existing transport reducing emissions and improving access.
Freetown,Flood Mitigation Infrastructure,A1058,2018/01,Ongoing,34,City-wide,Green Infrastructure (Carbon Sinks),Invested in sanitation drainage and flood control systems including gutter clearance and waterway management reducing climate vulnerability in informal settlements.
Freetown,Coastal Mangrove Restoration,A1059,2020/01,Ongoing,18,Medium (District/Corridor),Green Infrastructure (Carbon Sinks),Restored coastal mangrove ecosystems protecting natural habitat preventing erosion and enhancing resilience to sea level rise and coastal flooding.
Freetown,Slum Upgrading Climate Program,A1060,2019/01,Ongoing,62,City-wide,Sustainable Land Management (Avoidance of Urban Sprawl),Integrated approach linking informal settlement upgrading with coastal regeneration creating climate-sensitive development trajectory for vulnerable communities.
Freetown,Western Peninsula Forest Protection,A1061,2020/01,Ongoing,25,City-wide,Green Infrastructure (Carbon Sinks),Restored and protected Western Area Peninsula Forest through enforcement building demolitions and sustainable land management preventing deforestation and erosion.
Freetown,Urban Farming Circular Economy,A1062,2020/01,Ongoing,8,City-wide,Green Infrastructure (Carbon Sinks),Developed urban agriculture projects in informal settlements providing tricycles for waste collection creating compost for community farming supporting circular economy.
Freetown,Public Space Water Infrastructure,A1063,2020/01,2021/12,4,City-wide,Green Infrastructure (Carbon Sinks),Installed over 100 water tanks with rainwater harvesting systems in communities health clinics and markets improving water access and conservation.
Freetown,Climate Resilient Road Network,A1064,2023/01,Ongoing,74,City-wide,Expansion of Public Local Transport,World Bank funded project enhancing climate-resilient transport infrastructure with improved roads bridges and all-season connectivity benefiting 1 million urban residents.
Freetown,Pedestrian Market Access Program,A1065,2022/01,Ongoing,15,Medium (District/Corridor),Expansion of Pedestrian Paths,Developed walkable market infrastructure and pedestrian connections improving access to agricultural markets and commercial centers supporting local economy.
Freetown,Energy Transition Green Growth Plan,A1066,2024/01,Ongoing,120,City-wide,Energy-efficient Building Refurbishment,National plan targeting 100 percent electrification by 2040 with focus on renewable energy building efficiency and reducing biomass dependence in urban areas.
Freetown,Healthcare Facility Electrification,A1067,2022/01,Ongoing,18,City-wide,Energy-efficient Building Refurbishment,Provided clean reliable electricity access to healthcare facilities homes and businesses through mini-grid projects and renewable energy systems improving service delivery.
Köln,GrowSmarter Stegerwald District,A1068,2015/01,2020/12,45,Medium (District/Corridor),Energy-efficient Building Refurbishment,Comprehensive refurbishment of residential buildings with energy-efficient insulation triple glazing photovoltaic systems heat pumps and battery storage reducing energy consumption and emissions.
Köln,E-Bike and CarSharing Expansion,A1069,2016/01,Ongoing,12,City-wide,Alternative Drive Systems and Sharing Offers,Introduced electric bike sharing and car-sharing services with shared parking facilities serving as model for citywide expansion improving sustainable mobility options.
Köln,KVB Light Rail Modernization,A1070,2010/01,2020/12,380,City-wide,Expansion of Public Local Transport,Operated twelve light rail lines with modern vehicles providing extensive public transport coverage throughout city reducing car dependency and emissions.
Köln,Cycling Infrastructure Network Expansion,A1071,2015/01,Ongoing,65,City-wide,Expansion of Bicycle Paths,Developed well-connected cycling network with dedicated bike lanes throughout city supported by bike rental services and safe parking infrastructure.
Köln,Climate Protection Concept KölnKlimaAktiv,A1072,2020/01,Ongoing,85,City-wide,Sustainable Land Management (Avoidance of Urban Sprawl),Comprehensive climate action plan targeting modal split reduction to 33 percent car traffic by 2025 prioritizing public transport walking and cycling.
Köln,Green Building Planning Guidelines,A1073,2019/01,Ongoing,8,City-wide,Sustainable Land Management (Avoidance of Urban Sprawl),Developed sustainable city planning guidelines integrating climate protection measures energy concepts and mobility strategies into early planning procedures for new developments.
Köln,Cologne Perspectives 2030 Urban Strategy,A1074,2018/01,2020/12,15,City-wide,Sustainable Land Management (Avoidance of Urban Sprawl),Integrated spatial development strategy promoting compact growth efficient land use transit-oriented development and preservation of open spaces for climate resilience.
Köln,Parkstadt Süd Development,A1075,2016/01,Ongoing,420,Medium (District/Corridor),Sustainable Land Management (Avoidance of Urban Sprawl),Large urban regeneration project creating mixed-use neighborhoods with inner green belt completion prioritizing sustainable transport and climate-adapted design.
Köln,Building Renovation Funding Program,A1076,2015/01,Ongoing,95,City-wide,Energy-efficient Building Refurbishment,Municipal funding program supporting building owners in implementing energy efficiency measures renewable energy systems and climate-friendly retrofits reducing fossil fuel dependence.
Köln,Green Infrastructure Climate Adaptation,A1077,2018/01,Ongoing,52,City-wide,Green Infrastructure (Carbon Sinks),Integrated urban green space development including green roofs courtyards multifunctional areas for rainfall absorption and urban climate improvement in dense areas.
Köln,Open Data Platform Integration,A1078,2017/01,2020/12,18,City-wide,Intelligent Traffic Control,Implemented smart city data platform integrating traffic management energy monitoring and mobility services enabling data-driven decisions for climate action.
Köln,RheinEnergie Renewable Energy Expansion,A1079,2015/01,Ongoing,240,City-wide,Energy-efficient Building Refurbishment,Partnership with municipal utility expanding renewable energy sources photovoltaic installations and district heating systems transitioning from fossil fuels.
Köln,Pedestrian Zone Historic Center,A1080,2012/01,2018/12,28,Medium (District/Corridor),Expansion of Pedestrian Paths,Enhanced pedestrian zones in city center creating car-free areas with improved walkability public spaces and connections to public transport hubs.
Köln,Charging Infrastructure Deployment,A1081,2018/01,Ongoing,35,City-wide,Alternative Drive Systems and Sharing Offers,Priority expansion of electric vehicle charging infrastructure across city supporting transition to zero-emission transport and alternative drive systems.
Köln,Köln-Kreuzfeld Climate District,A1082,2020/01,Ongoing,680,Medium (District/Corridor),Sustainable Land Management (Avoidance of Urban Sprawl),New sustainable district creating 3000 residential units on 80 hectares with particular attention to climate protection infrastructure and transit connectivity.
Austin,Project Connect Light Rail System,A1083,2020/11,Ongoing,7100,City-wide,Expansion of Public Local Transport,Voter-approved first light rail system connecting major corridors providing zero-emission transit alternative reducing single-occupancy vehicle trips and supporting 50-50 mode share goal.
Austin,Strategic Mobility Plan Implementation,A1084,2019/04,Ongoing,850,City-wide,Expansion of Public Local Transport,Comprehensive multimodal transportation plan targeting 50 percent non-driving mode share through transit walking bicycling carpooling and telework investments.
Austin,Proposition B Transportation Bond,A1085,2020/11,2022/12,460,City-wide,Expansion of Bicycle Paths,Voter-approved bond funding sidewalks bikeways and safety projects building 100 miles of new bikeways in two years significantly expanding all-ages cycling network.
Austin,MetroBike Expansion Program,A1086,2015/01,Ongoing,28,City-wide,Alternative Drive Systems and Sharing Offers,Expanded public bike-sharing system managed by Capital Metro providing first and last mile connectivity with priority on equity-focused transit areas.
Austin,Climate Equity Plan Adoption,A1087,2021/09,Ongoing,320,City-wide,Sustainable Land Management (Avoidance of Urban Sprawl),Bold plan targeting net-zero community greenhouse gas emissions by 2040 with strong emphasis on cutting emissions by 2030 through transportation and building measures.
Austin,Vision Zero Safety Program,A1088,2015/01,Ongoing,145,City-wide,Expansion of Pedestrian Paths,Comprehensive traffic safety initiative implementing complete streets roundabouts protected lanes and educational measures reducing crashes and supporting active transportation.
Austin,Climate Pollution Reduction Grant Programs,A1089,2024/01,Ongoing,48,City-wide,Expansion of Public Local Transport,Federal grant funding regional transit service improvements mobility hubs park-and-ride facilities bikeshare expansion and carpool incentives supporting climate goals.
Austin,Transportation Criteria Manual Update,A1090,2022/01,2022/12,5,City-wide,Expansion of Bicycle Paths,First update in 25 years establishing all-ages-and-abilities design standards for bicycle infrastructure complete streets and multimodal facilities citywide.
Austin,Urban Heat Island Mitigation Program,A1091,2024/03,Ongoing,18,City-wide,Green Infrastructure (Carbon Sinks),Resolution directing increased street trees and green infrastructure in public projects providing shade stormwater management traffic calming and carbon sequestration.
Austin,Transit-Oriented Development Corridors,A1092,2019/01,Ongoing,225,City-wide,Sustainable Land Management (Avoidance of Urban Sprawl),Strategic investments in key transit nodes supporting compact mixed-use development near public transport reducing sprawl and vehicle miles traveled.
Austin,Zero Emission Bus Transition,A1093,2020/01,Ongoing,165,City-wide,Alternative Drive Systems and Sharing Offers,Capital Metro transitioning bus fleet to zero-emission electric vehicles with charging infrastructure supporting sustainable fleet goals.
Austin,SAFE Walking Program Enhancement,A1094,2018/01,Ongoing,32,City-wide,Expansion of Pedestrian Paths,Improved pedestrian infrastructure safety education and enforcement creating walkable neighborhoods and reducing barriers to active transportation in Texas climate.
Austin,Community Solar and Battery Storage,A1095,2020/01,Ongoing,88,City-wide,Energy-efficient Building Refurbishment,Expanded access to renewable energy through community solar programs and battery storage systems supporting building decarbonization and grid resilience.
Austin,Green Building Weatherization Program,A1096,2019/01,Ongoing,42,City-wide,Energy-efficient Building Refurbishment,Energy efficiency retrofits for existing buildings including weatherization insulation and building electrification reducing fossil fuel consumption.
Austin,Active Transportation Priority Zones,A1097,2023/01,Ongoing,95,Medium (District/Corridor),Expansion of Bicycle Paths,CityLeap initiative converting vehicle lanes to dedicated bike and bus lanes on busy corridors improving safety accessibility and encouraging modal shift.
Stockholm,Renewable Energy Public Transport,A1098,1980/01,2017/12,580,City-wide,Expansion of Public Local Transport,Long-term transition achieving 100 percent renewable energy for metro buses and local trains by 2017 operating fossil-free transit for 800000 daily passengers.
Stockholm,Walkable City Mobility Plan,A1099,2015/01,Ongoing,320,City-wide,Expansion of Pedestrian Paths,Comprehensive plan promoting walking cycling and public transport over driving creating pedestrian priority zones connecting entire city including peripheral communities.
Stockholm,Bicycle Network Expansion Program,A1100,2015/01,Ongoing,285,City-wide,Expansion of Bicycle Paths,Extended bicycle network by thousands of meters with safe protected infrastructure priority cycle lanes and integration with public transport and bike-sharing.
Stockholm,Congestion Charge System,A1101,2007/01,Ongoing,45,City-wide,Intelligent Traffic Control,Implemented congestion tax on city center vehicle access generating revenue for sustainable transport infrastructure while reducing car traffic and emissions.
Stockholm,Sustainable Mobility Plan Investment,A1102,2017/01,Ongoing,65,City-wide,Expansion of Public Local Transport,Strategic planning and investment targeting 40 percent CO2 reduction by 2025 and 80 percent by 2030 through modal shift and electrification.
Stockholm,EV Charging Infrastructure Deployment,A1103,2018/01,Ongoing,125,City-wide,Alternative Drive Systems and Sharing Offers,Electrification Pact with 63 organizations deploying 500 charging stations targeting 100 percent city-owned parking equipped by 2028 and suburbs by 2030.
Stockholm,Class 3 Environmental Zone,A1104,2024/01,2026/12,42,Medium (District/Corridor),Intelligent Traffic Control,Introduced clean air zone restricting access to only electric vehicles and some gas vehicles reducing emissions and improving urban air quality.
Stockholm,Metro and Tram Expansion Projects,A1105,2018/01,Ongoing,1250,City-wide,Expansion of Public Local Transport,Regional co-financing of metro and tramway expansion improving accessibility frequency and coverage encouraging shift from private vehicles.
Stockholm,Electric Bus Fleet Transition,A1106,2020/01,Ongoing,220,City-wide,Alternative Drive Systems and Sharing Offers,Transitioning bus fleet to zero-emission electric vehicles with charging infrastructure achieving emission-free public transport complementing renewable-powered system.
Stockholm,Slussen Transport Hub Redevelopment,A1107,2016/01,2027/12,3850,Medium (District/Corridor),Expansion of Public Local Transport,Comprehensive reconstruction of locks road bridge underground bus terminal and intermodal hub connecting buses metro trains and ferries.
Stockholm,Bicycle and Pedestrian Path Network,A1108,2016/01,Ongoing,95,City-wide,Expansion of Bicycle Paths,Created new bus lanes and improved cycling and pedestrian paths throughout city with safety features including concrete barriers separation and wayfinding.
Stockholm,Fossil-Free Maritime Transport,A1109,2015/01,Ongoing,88,City-wide,Alternative Drive Systems and Sharing Offers,Transitioning waterborne public transport to renewable fuels and electric systems including ferry electrification and shore power for docked vessels.
Stockholm,Green Building Energy Efficiency,A1110,2018/01,Ongoing,142,City-wide,Energy-efficient Building Refurbishment,Municipal properties depots and stations heated using green energy with efficiency improvements reducing operational emissions.
Stockholm,Urban Densification Strategy,A1111,2015/01,Ongoing,420,City-wide,Sustainable Land Management (Avoidance of Urban Sprawl),Strategic planning for compact connected development prioritizing efficient land use transit-oriented growth and preservation of urban green spaces.
Stockholm,City Bike Sharing Program,A1112,2010/01,Ongoing,18,City-wide,Alternative Drive Systems and Sharing Offers,Public bike-sharing system providing accessible sustainable first and last mile transport integrated with public transit encouraging cycling culture.
Amsterdam,North-South Metro Line Extension,A1113,2012/01,2018/07,3100,City-wide,Expansion of Public Local Transport,Constructed new metro line connecting North Amsterdam to city center with modern accessible stations shifting travelers from cars to zero-emission transit.
Amsterdam,Underwater Bicycle Parking Facilities,A1114,2017/01,2023/01,125,City-wide,Expansion of Bicycle Paths,Built innovative underwater bicycle parking garages including 7000-space facility beneath IJ river at Central Station supporting cycling as primary transport mode.
Amsterdam,Zero Emission Zone Implementation,A1115,2025/01,Ongoing,32,Medium (District/Corridor),Intelligent Traffic Control,Introduced zero-emission zone in city center restricting fossil fuel vehicles improving air quality and supporting climate neutrality goal by 2050.
Amsterdam,Electric Bus Fleet Conversion,A1116,2020/01,2025/12,285,City-wide,Alternative Drive Systems and Sharing Offers,GVB transitioning to completely emission-free public transport deploying 128 zero-emission buses with 160 charging points achieving full electrification.
Amsterdam,15G Tram Modernization Program,A1117,2018/01,2023/12,420,City-wide,Expansion of Public Local Transport,Introduced new sustainable tram fleet powered by green electricity improving service frequency capacity and reliability for 938000 daily passengers.
Amsterdam,Cycling Infrastructure Priority Network,A1118,2015/01,Ongoing,380,City-wide,Expansion of Bicycle Paths,Comprehensive cycling network expansion with protected lanes separated infrastructure and innovative safety initiatives supporting 35 percent cycling mode share by 2030.
Amsterdam,EV Charging Network Expansion,A1119,2018/01,Ongoing,95,City-wide,Alternative Drive Systems and Sharing Offers,Deployed extensive electric vehicle charging infrastructure becoming global leader in charging station density with innovative Flexpower system for efficient redistribution.
Amsterdam,Roadmap Climate Neutral 2050,A1120,2019/01,Ongoing,850,City-wide,Sustainable Land Management (Avoidance of Urban Sprawl),Comprehensive climate action plan targeting fossil-fuel-free streets by 2030 gas-free homes by 2040 and complete energy transition by 2050.
Amsterdam,30 Kilometer Speed Limit Zones,A1121,2024/01,2024/12,15,City-wide,Intelligent Traffic Control,Road Safety Implementation Plan establishing 30 km per hour speed limits on 80 percent of city-center streets improving pedestrian and cyclist safety.
Amsterdam,Sustainable Ferry Fleet Electrification,A1122,2020/01,Ongoing,68,City-wide,Alternative Drive Systems and Sharing Offers,Electrified ferry services across IJ and North Sea Canal using green electricity reducing emissions from waterborne public transport.
Amsterdam,Pedestrian Priority Street Redesigns,A1123,2018/01,Ongoing,145,City-wide,Expansion of Pedestrian Paths,Comprehensive street redesigns creating wider pedestrian spaces car-free zones and accessible infrastructure enhancing walkability and reducing vehicle dominance.
Amsterdam,Multimodal Mobility Hub Network,A1124,2022/01,Ongoing,52,City-wide,Expansion of Public Local Transport,Developed integrated mobility hubs combining public transit bike-sharing parking and amenities facilitating seamless multimodal travel and reducing private car dependency.
Amsterdam,Renewable Energy Public Transport,A1125,2017/01,Ongoing,420,City-wide,Energy-efficient Building Refurbishment,Powered entire public transport system including trams metros buses and ferries with 100 percent renewable electricity reducing fossil fuel consumption.
Amsterdam,Green Space and Canal Integration,A1126,2019/01,Ongoing,88,City-wide,Green Infrastructure (Carbon Sinks),Enhanced urban green spaces canal-side vegetation and climate-adapted landscapes providing carbon sequestration cooling and stormwater management.
Amsterdam,Transit-Oriented Compact Development,A1127,2016/01,Ongoing,520,City-wide,Sustainable Land Management (Avoidance of Urban Sprawl),Promoted dense mixed-use development around transit stations and corridors reducing urban sprawl car dependency and supporting sustainable growth patterns.
San Francisco,Bay Area Bike Share Launch,A1128,2013/08,Ongoing,11.2,City-wide,Alternative Drive Systems and Sharing Offers,Launched regional bicycle sharing system as pilot program with 700 bikes and 70 stations across Bay Area funded by regional transportation and environmental agencies.
San Francisco,Transit First Policy Implementation,A1129,1973/01,Ongoing,Unknown,City-wide,Expansion of Public Local Transport,Adopted comprehensive policy framework prioritizing public transit investment and multimodal transportation system over private vehicle use.
San Francisco,Better Streets Plan,A1130,2010/01,Ongoing,Unknown,City-wide,Expansion of Pedestrian Paths,Implemented citywide policy and design guidelines to balance street utilization between all users with focus on pedestrian priority and accessibility.
San Francisco,Bike Plan Implementation,A1131,2012/01,Ongoing,Unknown,City-wide,Expansion of Bicycle Paths,Published and implemented comprehensive citywide bicycle infrastructure plan to create safe and comfortable cycling network for all ages.
San Francisco,BART Fleet Expansion,A1132,2015/01,Ongoing,1200,City-wide,Expansion of Public Long-Distance Transport,Major investment in purchasing new BART rail cars to expand regional rapid transit capacity and reduce private vehicle dependence.
San Francisco,Van Ness Bus Rapid Transit,A1133,2016/01,2022/06,346,Medium (District/Corridor),Expansion of Public Local Transport,Constructed first Bus Rapid Transit system with dedicated bus lanes and transit priority signals along Van Ness Avenue corridor.
San Francisco,Geary Bus Rapid Transit,A1134,2017/01,2022/12,305,Medium (District/Corridor),Expansion of Public Local Transport,Implemented BRT improvements on Geary Boulevard including red bus-only lanes and signal priority for heavily-used transit route.
San Francisco,Existing Commercial Buildings Ordinance,A1135,2011/01,Ongoing,Unknown,City-wide,Energy-efficient Building Refurbishment,Required all commercial buildings over 10000 square feet to conduct energy audits every five years and implement cost-effective retrofits.
San Francisco,GreenFinanceSF Program,A1136,2010/01,Ongoing,Unknown,City-wide,Energy-efficient Building Refurbishment,Established financing district enabling property owners to access up to 100 percent financing for energy efficiency and renewable energy retrofits.
San Francisco,Residential Energy Conservation Ordinance,A1137,2008/01,Ongoing,Unknown,City-wide,Energy-efficient Building Refurbishment,Mandated minimum set of energy efficiency retrofits for all residential properties built before 1978 at time of sale.
San Francisco,Ford GoBike Expansion,A1138,2017/06,Ongoing,50,City-wide,Alternative Drive Systems and Sharing Offers,Major expansion of bike share system from 700 to 7000 bicycles with Ford sponsorship making system ten times larger than pilot.
San Francisco,Vision Zero Initiative,A1139,2014/01,Ongoing,Unknown,City-wide,Expansion of Pedestrian Paths,Launched comprehensive program to eliminate all traffic deaths through education enforcement and infrastructure redesign focusing on pedestrian safety.
San Francisco,Caltrain Electrification Project,A1140,2015/01,2024/09,2400,City-wide,Expansion of Public Long-Distance Transport,Regional project to convert diesel commuter rail to fully electric service reducing emissions and improving service frequency.
San Francisco,Municipal Building Retrofit Program,A1141,2011/01,Ongoing,2,City-wide,Energy-efficient Building Refurbishment,Annual program budgeting one million dollars for energy efficiency upgrades in municipal facilities based on benchmarking data.
San Francisco,Green Building Code,A1142,2008/01,Ongoing,Unknown,City-wide,Energy-efficient Building Refurbishment,Required all new residential and commercial construction to achieve GreenPoint Rated and LEED certification standards for sustainability.
San Francisco,Transportation Demand Management Program,A1143,2010/01,Ongoing,Unknown,City-wide,Intelligent Traffic Control,Program working with developers to provide on-site amenities encouraging sustainable travel options and reducing single-occupancy vehicle trips.
San Francisco,Better Market Street Project,A1144,2018/01,Ongoing,604,Medium (District/Corridor),Expansion of Pedestrian Paths,Transformative project delivering transportation street and safety improvements along 2.2 miles of Market Street from Octavia to Embarcadero.
San Francisco,Slow Streets Program,A1145,2020/04,Ongoing,Unknown,City-wide,Expansion of Bicycle Paths,Created 25 miles of bike and pedestrian friendly streets by limiting car traffic during pandemic with goal of permanent implementation.
San Francisco,Urban Forest Plan,A1146,2014/01,Ongoing,Unknown,City-wide,Green Infrastructure (Carbon Sinks),Comprehensive strategy to expand tree canopy coverage and green infrastructure for stormwater management carbon sequestration and biodiversity.
San Francisco,EV Charging Infrastructure Mandate,A1147,2013/01,Ongoing,Unknown,City-wide,Alternative Drive Systems and Sharing Offers,Required developers to install EV-ready infrastructure in 20 percent of parking spaces for new construction and major renovations.
Frankfurt,Radentscheid Campaign Implementation,A1148,2019/01,Ongoing,Unknown,City-wide,Expansion of Bicycle Paths,Grassroots-initiated referendum campaign leading to comprehensive catalogue of measures to promote bicycle traffic and improve cyclist safety.
Frankfurt,Cycling Infrastructure Expansion,A1149,2015/01,Ongoing,Unknown,City-wide,Expansion of Bicycle Paths,Systematic expansion of cycling corridors with structural separation from pedestrians and motorized traffic to improve safety.
Frankfurt,Bike and Ride Facilities,A1150,2012/01,Ongoing,Unknown,City-wide,Alternative Drive Systems and Sharing Offers,Developed bicycle parking facilities and bike plus ride facilities at transit stations for seamless modal interchange.
